rest_name,user_id,rating
Wah Punjab,413,0
Jogeshwari Misal,413,4
Fortune's Kitchen,413,0
Cafe Djinn,413,0
Dabbaman.com,413,2
The Happy Hippy Cafe,413,5
Krishna Deshi Dhaba,413,5
Bollywood Cafe,413,2
The Coffee Point,413,0
New Arabian Grills,413,4
Nakshatram,413,5
Pyaasa Point,413,2
Deep Roll & Bhurji Centre,413,4
Kathi Junction,413,4
Jagdamba Hotel,413,1
Shree Ram Food Junction,413,0
Ganesh Bhel,413,3
Quick Byte,413,3
Sadguru Pure Veg,413,4
Arirang Restaurant,413,3
Real Spice,413,1
Rajmudra Biryani House,414,5
Hotel Sayali,414,4
Janai Fast Food,414,2
Rashi Mess,414,2
Shazy's Kitchen,414,3
A.S. Chinese,414,2
Bake Master,414,2
Waghere Yancha Ranmala,414,3
Gurunanak Dairy And Sweets,414,0
Ya Khwaja Garib Nawaz Hotel,414,1
Hotel Gavran Tadka,414,1
Zaffran Family Restaurant,414,5
Aradhya Family Restaurant,414,3
Yogisthaan,414,1
360 Degree Foods,414,4
Kumthekars Khatta Meetha,414,2
Chaitrali Pure Veg,414,5
Goodluck Snacks,414,3
Navab's,414,0
Prawnelicious,414,4
Cheers Lounge Bar,414,0
The Thali Wala,414,5
Night Express,414,3
Hotel Kokanratna Sea Food Family Resto,414,2
103- Shanghai Express,414,4
Raider's Den,414,3
R. C. Corner,414,3
Royal Palace,414,4
Hotel Patlancha Wada,414,1
Indian Barbecue & Grill,414,3
Indigo Burger Project,414,3
Thambbi,414,4
Sweet Sins by Shalini,414,5
Tiffinies,414,0
Mauli Dosa Center,414,2
Tirangi Rassa Misal,414,5
Shri Ram Pure Veg,415,3
Delhi Swad,415,2
Hotel Shivmalahari,415,1
Hyderabad Dum Biryani House,415,4
SV Dum Briyani,415,3
Saffron Multi-Cuisine & Sea Food Restaurant,415,1
Hotel Blue Inn Restaurant,415,4
OM Sai Tea And Snacks Center,415,3
Swami Pure Veg,415,5
Saba Shahi Darbar,415,5
Hotel Shri Yash,415,5
Food Dude,415,4
Oye Kakke,415,2
Hotel Meghraj,415,2
Sankalp Pure Veg,415,4
Uncle Kitchen,415,0
Indian Thali House,415,5
Smokin' Joe's,415,4
Hotel Sourabh,415,1
The Bake House,415,1
Jai Bhavani,415,0
The Rice Bowl,415,3
Satwik Dining Hall,415,5
Punjabi Dhaba,415,2
Spice Multi Cuisine Restaurant,415,3
Chanakya,415,5
Crave Capital,415,1
Arafa Restaurant,415,1
Hotel Meals Combo,415,2
IceBerry,415,5
Ice Cream House,415,3
Sudama Snacks Center,415,1
Vin's Biryani,415,3
Caffix,415,5
Singh Ching Momo's & Chinese,415,4
Iddos,415,3
Hotel Mankari,415,4
Layers Sandwich,415,2
Shravani Pure Veg,415,5
Khandeshi Swad,189,2
Hotel Satvik Pure Veg,416,2
My Urja,416,3
New Lucknow Catering,416,5
SK'S Katthi Kabab Rolls,416,2
Hotel Surya Veg & Non-Veg Family Restaurant,416,5
3 Monkeys Cafe,416,5
Koyla Dum Biryani,416,0
Arogyadayi Food Corner and Panipuri,416,3
Ye Lo Litti,416,2
Gavkari Assal Kolhapuri,416,1
Hotel Ganraj,416,3
Comfort Food Cafe,416,2
Happy Sandwich,416,4
A-1 Hyderabad Dum Biryani,416,0
Bowl & Co.,416,4
Hotel Laxmi Pure Veg,416,2
Sahyadri Delight Food,416,3
Sawaee,416,1
Jp's Pure Veg,416,0
Aate Huye,416,1
Jai Malhar Dhaba,416,1
Kitchen Kalinga,416,4
Miya Kitchen,416,0
Food Darbar,416,0
Aishwarya Veg Non Veg,416,2
Vintage Cafe,416,4
Spices,416,5
Savali Hotel,416,3
Moms Magic Snacks And Foods,416,4
Thakur Da Dhaba,416,4
Kitchens Of India,416,5
Aaswad,416,1
Chalo Dilli,416,2
Hayat Express,416,5
Mumbaian Pav Bhaji,416,3
Singhagad Special Kitchen,416,5
Oyye Hoyye,416,1
3D Moms,417,2
The Single Malt And Co. - Hyatt Regency Pune,417,3
Lajjat,417,4
Hotel Sarja,417,0
Dnyanraj Bhuvan,417,4
Siddhanath,417,1
The All American Diner,417,2
Ramsar Bakery,417,2
Brotariza,417,4
Hotel Shivratna,417,1
Kalandar Misal,417,3
The Veg  Kitchen,417,3
House of Tea,417,0
Symphony,417,5
The Fudge Stop,417,5
Karwar Katta,417,1
7th Street,417,1
Punjabi Combo Paratha House,417,4
Pronto By Grillicious,417,1
Nasta Express,417,2
Italy Via Punjab,417,3
Hari Prasad,417,0
Gaarva,417,2
Star Of China,417,0
Momo House,417,1
Sant Krupa Tea And Snacks Centre,417,1
Purani Delhi,417,5
It's Mirchi - Ramee Grand Hotel,417,3
Taipai Momo,417,0
Garwa Garden Restaurant,417,0
Mom'S Caffe,417,0
Sahil Family Resto Bar,417,3
Kunal Restaurant,417,1
Lucky Restaurant,417,2
Burger Day,417,4
Hotel Seetali,417,3
The Pune Kitchen,417,5
Hangout Cafe,417,1
Panipuri And Chat Center,417,3
Sawaji Pav Bhaji And Snacks,417,1
Al Zaika Snacks Centre,418,2
Northern Heart,418,3
Pravin Khanawal,418,2
Malwani Katta,418,5
Sanjivini Upahar Gruh,418,2
Zak n Zee,418,1
Chinese King,418,3
Crazy Burger Point,418,2
The Kitchen Counter,418,0
Vintage Cafe,418,0
Hotel Bhauchi Missal,418,1
Veggie Veggie,418,2
Ironbar 'n' Grill,418,2
Food Fiesta,418,3
Hotel Shining Star,418,1
Shivneri Misal,418,4
Trimurti  Holiday Resort,418,1
Nature's Kitchen,418,1
Eden Court Restaurant & Bar,418,4
Iqbal Caterers And Dum Biryani,418,3
Dawat-E-Tandoor,418,4
Shri Wagheshwar Dairy & Satav Lassiwale,418,3
Punjabi Aroma,418,5
Lavangi Mirchi,418,1
Waater 9,418,1
Cafe Liquid Lounge,418,1
Kap's Corner,418,2
Radha Krushna,418,3
Lunch Brunch & Crunch,418,2
Flavours - By Noorya Hometel,418,3
Hotel Samruddhi,418,0
Om Shakti Dosa Center,418,0
Amritsari Kulcha,418,4
Cafe 4 Friends,418,5
FoodGinie,418,1
The FoodWerkz Cafe,418,2
Havmor Ice Cream,418,2
Raavan Biryani,418,2
Soul Spice Restaurant,418,1
Mom's Magic,418,0
The Great Indian Khau Gully,418,5
Hotel Bhumika(khandeshi Special),418,1
Cafe Rova,418,1
Hotel Hungry Birds,418,0
Cafe Greedy Box,418,1
Zaffran Family Restaurant,418,3
Energy Cafe,418,0
Hrishikesh Seafoods,418,4
Coffee Stop,419,5
Supriya Restaurant,419,1
Spice Biryani House,419,5
The Soundtrack Cafe,419,3
69 Only,419,1
Divya Food,419,5
18 Chinese Food,419,4
Food Hub,419,0
Moonlight Veg & Non Veg Chinese,419,1
Pride Of Kolhapur,419,4
Agra Restaurant,419,2
Sharon Special Biryani,419,5
Chandrama,419,0
Prashant Juice Centre,419,4
Shreshta,419,4
Eatmode,419,4
Sona Chinese,419,0
Coffee Stories,419,1
Pizza Destination,419,2
Beijing China,419,4
Marvel's Cake and Bake,419,2
Mh12 Pulav And Juice,419,1
Dosa King,419,5
Hotel Mahalaxmi,419,2
Rasana Snacks,419,5
NK Restaurant,419,0
Nagpur Saoji,419,0
Tasty Re The Dhaba,419,1
Dawat By Just Home Made,419,4
New Chopstick Hub,419,4
Bakon Burger,419,2
Tikka And Curries,419,5
Mr. Veg,419,3
Midnight Multicuisine Family Restaurant,420,5
Harman Chaiwala,420,1
Aphrodite,420,2
Hotel Jai Bhawani,420,2
Saee Pure Veg,420,2
Hotel Jagdamb,420,5
N S Cafe,420,3
Dress Circle Bar,420,0
Firdoz Biryani,420,3
Hotel Supriya Garden,420,1
Hotel Paradise,420,4
G Annapurna Catering,420,5
Froosh,420,3
Shekhawati Kitchen,420,3
Hungry Panda,420,0
Jai Malhar Misal House and Snacks,420,5
Tasty Tiffin,420,2
Gurukripa,420,1
Bungalow 424,420,1
Shalini Pure Veg,420,3
Fat Jar Cafe,420,4
Apsara Ice Creams,420,3
Rajusheth Misalwale,420,0
Sudama Bhel,420,5
Pawar Pav Bhaji Center,420,2
Natraj Fast Food,420,3
Radhika Bhel,420,1
Supreme Cafe,420,2
Diamond Biryani,420,4
Golden Paradise,420,5
Hang On Cafe,420,1
Snappy Dragon,420,4
Brother's Special Chicken Tikka,420,4
Shree Snacks Center,420,3
Roll Point,420,3
Wild Food,420,4
Hotel Dajiba,420,5
Hobbit,420,3
Cocktail Icecream,421,0
Miya Murg,421,2
CAFE MAAI,421,5
Nicks Chinese,421,5
Thai Chin,421,1
Ande Ka Funda,421,1
SAVJI STYLE,421,4
The Greedy Man Pizzeria & Bar,421,3
Sudama Bhel,421,4
Royal Cherry,421,0
Yeshuchi Daya Snacks Center,421,4
Noble Bake House,421,0
Cafe Oreo,421,0
Dajincha Dhaba,421,4
Raag Cafe,421,0
Happy Hakka,421,2
Wai Wai City,421,0
Jay Vijay Chinese And Fast Food,421,2
Appa Idli - Dosa Center,421,0
Cafe Chokolade,421,3
Green Villa Restaurant,421,1
Ansh Daa Dhaba,421,3
Hotel Chandralok,421,2
Coffee All Day,421,2
Manzo Food Magic,421,2
Food Dude,421,1
Ice Creammer,421,3
Hotel Sagar,421,5
Amber Family Restaurant,421,1
Millet Express,421,0
Swad Point,421,3
Paratha Corner,421,1
Mega Bite,421,0
Mughal Shahi,421,3
Joshi Wadewale,422,4
Cake & Cream,422,3
Matoshri Dosa And Snacks Centre,422,3
Cakesmith By Prabjot,422,5
Shree Ganesh Bhel,422,4
Cafe Carnival,422,0
Rolf- Roar of Fearless Lion,422,3
Indore LIG Maggi & Pasta,422,2
Avadhoot Restaurant,422,1
Radhika - Nawabi Kolkata,422,1
Flavours Of China,422,0
The Tea Shop,422,1
Mehboob Caterer's & Biryani House,422,3
Anand Pure Veg,422,1
Mr. Vandal,422,5
Rewind,422,4
Sainath Bhel And Soda Shop,422,2
S Kumar Wadewale,422,1
Hotel Majestique,422,0
Chung Fa,422,0
Reshma Bhurji Center,422,2
Bawarchi Biryani,422,4
Hotel Shiv Bhumi,422,5
Swatej,422,0
Jas Delight Cafe Pure Veg,422,0
Pet Pooja,422,1
Mysha's  Biryani,422,0
G.K.G.N Caterers,422,3
M I Eggs And Snacks Center,422,4
Kubera Garden Restaurant,422,1
Rice Wise,422,1
Mafco Chinese Center,422,5
Rassam Idli,422,3
Cafe Yaari Dosti,422,1
Hotel Priyanka,422,3
Spice Tray,422,3
Sanket's Barbeque Delight,422,4
The Tequila House Lounge,422,5
Rajmandir Ice Cream,422,4
Desi Khana,422,3
Siddharth Fast Food,422,1
Lakshmi Bhojnalay,422,2
Sai Sagar Ice Cream,422,4
Mauli Misal House,422,2
Chattor,422,0
Mejewani Veg,422,1
Heritage Biryani,422,0
Ayushi Restaurant,422,3
Shivshakti Punjabi Dhaba,422,1
Special Spicy Crunchies,423,5
Shree Krushnai,423,1
The Kream Story,423,4
Green Villa Restaurant,423,1
China World,423,0
Springold - The Luxury Cafe,423,1
Food Hub Cafe And Restro,423,4
Hotel Abhipriti,423,0
Blue Box Biryani,423,3
The Food Dude,423,2
Amore Kitchens,423,2
Ginger Pepper,423,2
Le Tiffin,423,5
Mauli Pure Veg Restaurant,423,2
Roll Delights,423,4
Eat Em Up,423,4
Shabari Pure Veg Restaurant,423,1
Chaila Tandoor Chai,423,0
Kakke Da Paratha,423,3
Cafe Azaad-e-Hind,423,5
Hotel Kolhapuri Katta,423,5
Bake Mary Cafe,423,0
Sudama Pavbhaji And Snacks,423,5
Royal Restaurant,423,3
Fish Curry Malvani,423,5
Jija Veg And Non Veg,423,3
Food Hub,423,5
Foodies Corner,423,0
Cafe Durga,423,1
B3,423,3
Ambikas Jumbo Samosa,423,4
Pinxx - Hotel Royal Orchid Central,423,0
Riddhima Foods,423,3
Pranaam - Pure Veg,423,2
Marathon The Veg House,423,2
Heaven Snacks Bar,423,5
Hari Krishna Hotel,423,1
Indori Sarafa,423,2
The 60's Cafe & Burger House,423,2
Foodiemans Cafe,424,5
Football Cafe,424,2
Pingara,424,1
Aannachi Misal,424,5
The Regent Veg Restaurant,424,3
Adraq,424,3
Bruno's Brown Cafe - BBC,424,1
Frozen Shakes,424,2
Nation 52,200,5
Vyanjan,424,2
AK Caterers & Biryani House,424,5
Bharati's Pav Bhaji N Cafe,424,0
Malwani Katta,424,3
Hotel Supushp,424,2
Rolls Magic,424,2
Just Fried Evolution,424,0
Radhika - Flavours of East,424,3
Redefined Tea,424,2
Bismillah Biryani House,424,0
Hotel Maval Srushti,424,0
Eatino,424,4
SA Cremee,424,1
Mitran Da Junction -By Rangla Punjab,424,4
Durga Nashta House,424,4
Hasnen Caterers,424,3
Idli Stop,424,4
Dhawade Vadewale,424,5
Cake & Celebration,424,3
SSS Hydrabadi Biryani House,424,0
Hotel Gagangiri,424,5
K9 The Coast Line,424,5
Gujrati Pav Bhaji,424,2
Hotel Abhipriti,424,5
Krishna Deshi Dhaba,424,1
Bowl De- Meals in Bowls,424,1
Puneri Katta,424,2
India Currys,425,2
Rudra Restaurant & Bar,425,4
Utsav Family Garden Restaurant,425,3
Aaswad,425,1
Roll House Point,425,3
Kabab Corner,425,4
The Dark Kitchen,425,0
The Royal Kitchen,425,5
Naivedyam,425,0
Shazy's Cafe,425,3
Gomantak Restaurant,425,2
Ankara,425,1
Carnival Kitchen,425,1
Shree Resto,425,2
Krishna Veg,425,1
Meal O Meal,425,4
Hotel Janai,425,4
Fish Curry Malvani,425,5
Pet Pooja,425,5
Cafe Cute Cups,425,2
Hotel Om Sai,425,0
Taste Masters,425,5
Hotel Jai Malhar,425,4
Shree Restaurant & Bar,425,5
Grill Masters,425,0
HUB,425,4
Calypso Cafe,425,1
Grooviess Island,425,0
Hotel Rudra,425,4
Cafe Meet And Eat,425,2
The Foodies Katta,425,1
Hindustan Bakery,425,0
Aryan Cafe,425,1
Basho's,425,3
The Royal Hotel Pure Veg,426,1
Anna Chicken,426,0
Crowd 63,426,4
Swaraj,426,4
Diamond Biryani,426,4
Goa Sea Food,426,0
Swaad Family Restaurant,426,4
The Village,426,3
Sagar Snack Centre,426,4
Kekiz The Cake shop,426,1
Lanterns,426,1
Royal Foods,426,5
Hotel Sher E Punjab,426,4
Best Of South,426,3
Duchess,426,0
China Gate,426,4
Firewood Chinese,426,0
RollChi,426,3
Chai,426,5
Friends Korner - Hot Pizza,426,3
Tea A holic,426,0
Buddha Paradise,426,5
Gavkari,426,5
Papa Charlie Pizzeria,426,4
99 Pune Hotel,426,4
Villa Casa,426,3
ProCaF Fitness Meals,426,3
New Vilas,426,3
SK'z Kolhapur,426,0
Hotel Yogi Garden,426,1
SIP CHAT CAFE,426,4
Royal Darbar Cafe & Family Restaurant,426,1
Aadhya Amruttulya,426,1
Hotel Tara,426,1
Eatzip,426,5
House of Sandwich,426,0
Kata Kirr,426,2
Hotel Sulai,426,5
Amul Ice Cream Parlor,427,4
Miracles Tokri Chaat,427,0
Chilled Affair,427,0
Wafflez,427,0
The Coal Shed,427,4
Punjabi Mess,427,3
Snehal Bhojnalay,427,2
Chai Tapri,427,2
The Urban Chulah,427,1
Hotel Rajyog,427,2
Vk Trails Cafe,427,0
Dacoit And Sepoy,427,4
Shubham Coffee House,427,3
Chat Katori,427,5
Suraj Sweets,427,5
Food Mafiya,427,0
Biryani Bowl,427,2
Dawat-E-Tandoor,427,3
Daly Fresh,427,2
Green Lounge,427,5
Alen's Restaurant,427,0
Divyanjali Foods,427,1
Girivihar Dining Club,427,2
Nation 330,427,1
Jiffy By Grillicious,427,0
W S Bakers,427,5
Hotel Shining Star,427,4
Sanjivani Ice Cream,427,0
Sainath Bhel And Soda Shop,427,5
Pirates Shack,427,0
Simply South,427,2
Cheezy Bites,427,3
Karavali,427,3
Garry's Kitchen,427,1
Scoozi,427,0
Mehr's Cafe,427,4
Fat Boy,427,0
Xtra Coffee Dosa,427,3
New Poona Bakery Cafe,427,0
Savlahari Pot Ice Cream & Mastani,428,0
Garden Inn,428,5
Shantai Zunka Bhakar Kendra,428,5
Samarth Panipuri,428,2
Suyog Inn,428,1
Chulha Chowka,428,2
New Royal Fast Food,428,3
Hotel Amantran,428,0
AwwSome Bite,428,1
Aye Mere Pyaare Mutton,428,2
Sangrila Chinese,428,5
Rich-O-Cream,428,3
Misal Spot,428,1
House of Foodies Restro,428,1
Hotel New Lucky Restaurant,428,1
Madira,428,1
Thanda Mamla,428,3
Shubham Maggie & Snacks Center,428,4
Coastal Culture Restaurant,428,0
Nation 52 Kitchens,428,5
Le Roll King,428,1
Tandoors Street,428,0
Hotel Sudama Garden And Family Restaurant,428,1
Waghere Yancha Ranmala,428,5
The Juice Junction,428,0
Round The Clock Cravings,428,4
Hidaya Catering,428,4
Rudra Pure Veg,428,5
Wooden Wok,428,2
V2 Junction,428,2
Oms Snacks and Fast Food,428,3
Mom's Kitchen,428,4
Abhiruchi Gokul,428,4
Palange Biryanis,428,1
Gutgutya Foods,428,0
Spice Wave,428,5
Hotel Gandharv,428,5
Kesariyo - Thal,428,3
Vikas Snacks Corner,429,4
Sufiz Bake House,429,5
सोBar,429,2
Taste Of Pune,429,0
Sai Leela,429,0
King Punjab,429,2
Hotel Shree,429,3
The Cafe,429,5
Apna Adda,429,5
Tea Point & Snacks,429,3
AFC,429,0
Sadda Adda,429,2
Shivdutt Snacks Corner,429,5
Hotel Maratheshai Express,429,4
Hotel Aadesh,429,0
FreshCliq Pizza & Pasta,429,0
Punjabi Fooder Kitchen,429,4
New Chopstick Hub,429,0
Chai Katta,429,2
Dilli Di Hatti,429,1
Food Factory 24,429,5
Kebab Nation,429,5
Canosa Snacks,429,4
Akki's Food Studio,429,3
Burger Boys,429,4
Amit Foods,429,1
Koliwada,429,3
Eat & Meet Cafe,429,0
SMBTC,429,5
Vyankis Eating Co,429,4
Shawarmania,429,2
Mama Chanawala And Sacks Center,430,3
Friends Point,430,1
Just Bites Cafe,430,2
The Urban Chulah,430,5
A1 Foods,430,5
Raavsaab,430,1
Samarth Wadewale,430,1
Krishna Bhel,430,0
Hotel Payal,430,1
Beijing Chinese,430,2
Wagh Bakri Tea Lounge,430,4
Cafe Brookside,430,0
Unique Biryani,430,0
Americal Spice,430,0
Tulsi Sweets,430,0
Hotel Sonali,430,4
Dadu's Sweet Emporio,430,1
Cakes & Cookies,430,3
Alaknanda's The Cake Shop,430,3
Kalash,430,2
Tasty Punjab,430,0
Hotel Sai Flavour's,430,1
Soy Stories,430,2
Basilia Pizzas,430,1
Tavang,430,4
Hotel Raj,430,4
Karim's Cafe,430,0
Dum A Dum Biryani,430,5
The Tandoor,430,1
WOW! Momo,430,4
Omkar Restaurant,430,5
Slice of Soul (S.O.S.),430,5
Hindvi The Royal Biryani,430,2
Hotel Bhandary,430,0
DK Biryani House,430,2
Café Frosty N cheezy,430,4
Cafe Hashtag Three,430,3
Max Non Veg,430,5
Chinese House,430,0
Ajooba - Desi Khana,430,2
Rolf- Roar of Fearless Lion,430,4
Royal Pune,431,5
GoKeto,431,0
The Pasta Bistro,431,4
Hotel Aswad,431,0
Chocolate Lovers,431,0
Hotel Jagdamb,431,5
Meal Mafia,431,1
BreakFirst,431,0
Sagar Sweet Center,431,1
Chopsticks Chinese Thai Food Truck,431,3
Kavdeep Cakes & Bakes,431,5
Bawarchii Biryani Factory,431,3
RN's Chicken Kichen,431,2
Swap Pizza Center,431,3
Maya's Kitchen,431,3
Hotel Ranapratap,431,5
Street Foods,431,0
Kitchen Stories,431,3
Hotel Swarajya,431,0
Chav Family Restaurant Veg Non Veg,431,3
Sai Cafe katta,431,3
Bubsterr's,431,4
Rudra Juice Bar,431,0
Spices Of North,431,0
Burger Point,431,3
Green Coriander,431,2
Foodiemans Cafe,431,4
Ganu's Fast Food,431,1
Anka's Cakes n Cuisines,431,3
Hotel Harsha,431,0
Hotel Tandoor Point,431,5
Hotel De Dhakka,431,0
Expresso Royle,431,0
Samudra Manthan,431,5
New Relax Roll House,431,4
Cage A T K T,431,4
Chopati,431,1
Yummy Chicken Shawarma & Burger,431,5
Community Cafe,432,5
Jiana's Cafe,432,3
Konkan Express,432,2
Punjabi Aroma,432,5
Rutuja Kulfi & Rabdi,432,1
Kapila Chinese And Fast Food,432,2
Pizza In Excellence,432,2
Savtamali Restaurant,432,1
The Cake House & Cafe,432,2
Burgers & More,432,4
Sunstar Kitchen,432,5
Cafe Eatitude,432,4
Apnaa Indore,432,4
Sanskruti,432,3
Nagpuri Malai Lassi And Falooda,432,4
Balaji Treats,432,5
Vikas Snacks Corner,432,2
Friend's Kitchen,432,5
The Cake Cuddles,432,5
Café 24 - Mind Space Hotel,432,4
Khaidai,432,1
Pune Delhi Corner,432,4
Hotel Ashoka Regency,432,2
Fit Eats,432,3
Cafe ON,432,3
Radhe Snacks Center,432,1
Ms. Veggies,432,2
Hotel Harsh,432,0
Sai Hotel and Restaurant,432,5
Eatmode,432,4
Chinese Square,432,2
Darjeeling Hot Momos,432,5
Baked and Boxed,433,3
Jayshree Pure Veg,433,5
Puneri Katta,433,2
MP's Garden Restaurant,433,1
Sethi's,433,5
Eatos Stuffed Stories,433,0
Saiba Amruttulya,433,3
Rolls Magic,433,1
Manjunatha,433,1
1 Lounge and Restaurant,433,2
Dawat Biryani House,433,4
Hotel Jai Bhawani,433,3
Dine Fine,433,5
El Extrano,433,0
Swad Veg,433,3
Bistro 57,433,4
EVERYBODY'S KITCHEN,433,2
Spiceso Restaurant,433,3
Fresh Press Cafe,433,0
Flavours on Stone,433,1
Sugran's Kolhapuri Non Veg,433,3
Koji Kokani & Saoji Cuisine,433,5
Akash,433,3
The Common Space (Sweet N Spice),433,2
The Sparrow Rolls,433,2
Kulfi Bar,433,1
Vintage Cafe,433,4
Desi Foodland,433,5
Sudit All Day Kitchen,433,4
Chick Quick Bar & Restaurant,433,5
Solanki Pani Puri Center,433,3
S.R. Dum Biryani,433,5
The Momo Place,433,3
Oink Oink !,433,4
Hungers Choice,433,0
Oh So Stoned,433,3
Shivdutt Snacks Corner,433,3
Hotel Shining Star,433,4
Rice Bowl Company,433,3
Farmaish Family Restaurant,433,0
Savali Hotel,433,0
Balaji Chinese & Momos,434,1
Ranwara,434,3
Gauri Foods,434,1
Hotel Ratna,434,5
Super Samosa,434,3
Wai Wai City,434,0
Naan Factory,434,5
Gelato Italiano,434,5
Golden Paradise,434,5
Fannito Pizza,434,2
Vandan Restaurant,434,3
Sonai Dining Hall,434,3
Aditya Juice Bar,434,0
Mamta Sweets,434,1
CaWaah,434,0
Abbas Chinese Junction,434,2
Om Snacks Center,434,2
Roohish Tiffin And Caterers,434,4
Celebration,434,0
Bakon Burger,434,0
Hotel Manish,434,4
Café Frosty N cheezy,434,4
WAFL Café,434,0
Nukkad Cafe,434,1
Gulacha Chaha,434,1
Hungry Panda,434,3
Soumya Snacks Centre,434,5
Hotel Shree  Veg - Nonveg,434,4
Rich Belgian Waffle,434,5
The Paratha House,434,1
Hashtag Cafe & Chinese Restaurant,434,4
Latur Corner,434,0
Sardarji Food,434,3
Hyderabadi Biryani,434,2
City Bakery,434,2
Sam Mankar Dosa,434,1
Ajmera Tea House,434,2
Samad Foods New Poona Bakery,435,0
S&B Snacks Center,435,1
Hotel Aarohi,435,0
Delhi Kitchen,435,5
Caffe Belgian Waffle,435,2
Hotel Atithi Purepur Kolhapur,435,1
The Green Roof,435,1
Nayaab Biryani,435,2
Tamil Nadu Mess,435,1
Cafe Azaad-e-Hind,435,0
Kitchen Kalinga,435,0
Balle Balle,435,5
Great Vishal Biryani,435,0
A1 xprs,435,1
Indian Spice,435,3
DS Fast Food Online Kitchen,435,3
Hotel Motiram Bar And Restaurant,435,1
Grab A Bowl,435,2
Game Of Spices,435,4
Crazy Food Cafe,435,3
Aj's Kebab & Roll,435,5
Hotel Shree Yash,435,4
Cafe Tornado,435,2
Punjabi Spice,435,5
Pradeep Fast Food,435,3
Chinese Katta,435,1
Desi Biryani,435,4
De' Kettle Cafe,435,0
Hotel Shivneri,435,4
Punjabi King,435,0
Aaira's Kitchen,435,1
Cafe Boulevard,435,4
Max Chinese & Fast Food,435,5
Khana Khajana,435,5
The Kitchen,435,3
AL SABA MAC MINO WAY,435,2
Myra's Home Made Biryani,435,3
"Casa Mia - Biryani, Kabab & Handi's",436,4
Shanghai Express,436,1
Purani Delhi,436,1
V. P. Biryani,436,5
Akash Family Restaurant,436,2
Harry's Bar & Kitchen,436,3
Fantasy Juice Bar & Snacks,436,4
Ice Cream Factory,436,3
The Chinese Box,436,1
Lonavala Spice,436,1
Tummy Ticklers,436,3
Punjabi Hatti,436,2
Cookie Man,436,2
Wink Meet & Eat,436,1
Nagpuri Malai Lassi And Falooda,436,3
Sky View Restaurant,436,4
Balaji Hotel,436,2
Saru'j Shetkari Hotel,436,1
Unity Kitchen,436,2
Drink Your Selfie,436,0
Hotel Kalpana,436,4
Hotel Ratna,436,1
Swad Canteen,436,3
The Great Punjab,436,5
Vira Nagpur Saoji,436,1
Kerala Food Hub,436,0
Cafe Little Eggs,436,4
29X7,436,1
Konkan Katta,436,0
Namaskaar Resto Bar,436,1
Hotel NDR,436,1
Richard's Family Restaurant,436,4
SAMARTH Panipuri And Bhel,436,0
Biryani Adda,436,2
Bharit Katta,436,5
Hotel Shivneri Misal,436,3
Khusbu Wada Pav And Tea Center,436,0
Kimling,436,4
Hotel Masal,436,0
Hungry Bird,436,4
Ruchira Snacks,436,2
Abuela Desayuno,436,0
Chocorelics,436,4
DS Fast Food Online Kitchen,436,2
Taru's Cakes,436,5
Shivmalhar Bhurji Centre,436,1
Aur Irani Chai,437,4
Ganesh Bhel,437,3
Biryani House,437,0
Spice Affair,437,0
Curry Fry,437,2
Game Of Spices,437,4
Satisfry Fries & Burger,437,4
Cafe Twilight,437,5
Hotel Atithi,437,3
Masvadi Tadka,437,5
Supreme Snacks,437,0
Cafe Aaddiction,437,3
Malvan Samudra,437,2
Radha Krushna,437,0
Nutrizone,437,3
Southwest Cafe,437,2
Natural Fresh Ice Cream,437,1
Sahil Hotel & Biryani House,437,1
Flavour Live Kitchen,437,5
Raaga Thali & Pure Veg Restaurant,437,2
New Biryani House,437,4
Fat Cat's Cafe,437,1
Tandoori Point,437,2
KC's Food Logic,437,2
Bakers Delight,437,5
Tasty Box,437,0
UncleJi Thaliwale,437,3
Hotel Shivmalahari,437,2
The Goal Post,437,4
Vyankis Eating Co.,437,2
LV Kitchen,437,1
Cake Connection,437,0
Royal Food Court,437,3
Chakh Lo,437,2
Big Belly Canteen,437,0
Indian Thali House,437,5
Masala Nation,437,2
Tiranga,437,1
Arpita,437,2
Sher-E-Punjab,437,5
Aphrodite,437,3
Shree Snacks Center,437,3
Hotel Great India,437,3
Chauras Aahar,437,0
The Shawarma Treat,438,2
China Street,438,4
Saad Bakery,438,3
Hare Krishna,438,4
Shokeen Roll's,438,3
Silver Spoon,438,0
Bakers Nest,438,0
Pandharkar Bhel Snacks,438,4
R.K. Caterers (Biryaniwale),438,5
Downtown Foods,438,5
The Asian Curry Pot,438,2
The Roadies Momos Cafe,438,2
Bake N Scoop,438,2
Yeshuchi Daya Snacks Center,438,5
Caffee 24,438,2
Charthankar Snacks Center,438,3
Suyog Inn,438,2
Vandana Palaspagar,438,5
Zaffraan Indian Kitchen,438,2
Swagat - Irresistible Meals,438,5
EON Fine Dine Resto Bar,438,5
Royal Burgerio,438,3
Cafe10,438,2
Rasoi,438,0
Flavours - By Noorya Hometel,438,5
Pizzeria Cafe,438,2
Silver Lining,438,2
The Yellow Plate,438,3
Desiano,438,4
Krishna Mumbai Pavbhaji (KP),438,1
Shree Sai Vada Pav,438,3
Sanskruti,438,5
Pushkaraj Garden,438,0
7Eleven,438,2
Jai Bhole Restaurant,438,2
Annachi Misal,439,3
Radhika Snacks,439,0
